"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 19:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 19:00:00,"NO2",46
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 19:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 20:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 20:00:00,"NO2",43
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 20:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 21:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 21:00:00,"NO2",39
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 21:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 22:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 22:00:00,"NO2",39
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 22:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 23:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 23:00:00,"NO2",39
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 23:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 00:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 00:00:00,"NO2",40
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 00:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 01:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 01:00:00,"NO2",35
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 01:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 02:00:00,"O3",7
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 02:00:00,"NO2",23
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 02:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 03:00:00,"O3",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 03:00:00,"NO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 03:00:00,"SO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 04:00:00,"O3",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 04:00:00,"NO2",20
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 04:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 05:00:00,"O3",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 05:00:00,"NO2",20
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 05:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 06:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 06:00:00,"NO2",30
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 06:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 07:00:00,"O3",5
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 07:00:00,"NO2",26
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 07:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 08:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 08:00:00,"NO2",29
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 08:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-05 09:00:00,"O3",7
