"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 08:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 09:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 09:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 09:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 10:00:00,"O3",25
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 10:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 10:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 11:00:00,"O3",27
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 11:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 11:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 12:00:00,"O3",28
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 12:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 12:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 13:00:00,"O3",27
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 13:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 13:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 14:00:00,"O3",28
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 14:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 14:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 15:00:00,"O3",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 15:00:00,"NO2",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 15:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 16:00:00,"O3",16
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 16:00:00,"NO2",15
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 16:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 17:00:00,"O3",13
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 17:00:00,"NO2",27
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 17:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 18:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 18:00:00,"NO2",25
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 18:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 19:00:00,"O3",11
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 19:00:00,"NO2",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 19:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 20:00:00,"O3",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 20:00:00,"NO2",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 20:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 21:00:00,"O3",13
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 21:00:00,"NO2",19
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 21:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 22:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 22:00:00,"NO2",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 22:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 23:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 23:00:00,"NO2",21
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 23:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 00:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 00:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 00:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 01:00:00,"O3",10
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 01:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 01:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 02:00:00,"O3",11
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 02:00:00,"NO2",18
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 02:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 03:00:00,"O3",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 03:00:00,"NO2",14
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 03:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 04:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 04:00:00,"NO2",17
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 04:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 05:00:00,"O3",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 05:00:00,"NO2",15
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 05:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 06:00:00,"O3",6
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 06:00:00,"NO2",31
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 06:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 07:00:00,"O3",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 07:00:00,"NO2",27
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 07:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 08:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 08:00:00,"NO2",21
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 08:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 09:00:00,"O3",8
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 09:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 09:00:00,"SO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 10:00:00,"O3",18
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 10:00:00,"NO2",10
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 10:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 11:00:00,"O3",21
10102,"St Johns","NL",47.56038,-52.71147,2018-07-05 11:00:00,"NO2",6
